Wikidata entity,EuropeanaID,HTTP status code
Q17447530,2020718/DR_38570,404
Q17447536,2020718/DR_38575,404
Q17447548,2020718/DR_38582,404
Q17447551,2020718/DR_38585,404
Q17447558,2020718/DR_38591,404
Q17447559,2020718/DR_38592,404
Q17447574,2020718/DR_38609,404
Q17447579,2020718/DR_38614,404
Q17447580,2020718/DR_38615,404
Q17447598,2020718/DR_38632,404
Q17447600,2020718/DR_38633,404
Q17447601,2020718/DR_38634,404
Q17447607,2020718/DR_38640,404
Q17447608,2020718/DR_38642,404
Q17447715,2020718/DR_38692,404
Q17447718,2020718/DR_386998,404
Q17447721,2020718/DR_38703,404
Q17447727,2020718/DR_38712,404
Q17447729,2020718/DR_38714,404
Q17447732,2020718/DR_38716,404
Q17447735,2020718/DR_38720,404
Q17447755,2020718/DR_38737,404
Q17447763,2020718/DR_38746,404
Q17447772,2020718/DR_387534,404
Q17447779,2020718/DR_38758,404
Q17447781,2020718/DR_38759,404
Q17447789,2020718/DR_38768,404
Q17447819,2020718/DR_38798,404
Q17447827,2020718/DR_38806,404
Q17447833,2020718/DR_38813,404
Q17447876,2020718/DR_38848,404
Q17447877,2020718/DR_38849,404
Q17447900,2020718/DR_38884,404
Q17447909,2020718/DR_38895,404
Q17342418,2020718/DR_46029,404
Q17341424,2020718/DR_497178,404
Q17341429,2020718/DR_497181,404
Q17329466,2020718/DR_507430,404
Q17339460,2020718/DR_515042,404
Q17339464,2020718/DR_515045,404
Q17339468,2020718/DR_515052,404
Q17339518,2020718/DR_515081,404
Q17339547,2020718/DR_515093,404
Q17339563,2020718/DR_515101,404
Q17339574,2020718/DR_515107,404
Q17339601,2020718/DR_515119,404
Q17339608,2020718/DR_515123,404
Q17339618,2020718/DR_515127,404
Q17329485,2020718/DR_516443,404
Q17329498,2020718/DR_516449,404
Q17329522,2020718/DR_516453,404
Q17329530,2020718/DR_516457,404
Q17329555,2020718/DR_516466,404
Q17329578,2020718/DR_516481,404
Q17329634,2020718/DR_519759,404
Q17329654,2020718/DR_519770,404
Q17329693,2020718/DR_519784,404
Q17329701,2020718/DR_519786,404
Q17329737,2020718/DR_519803,404
Q17329740,2020718/DR_519805,404
Q17329742,2020718/DR_519806,404
Q17329747,2020718/DR_519809,404
Q17329754,2020718/DR_519813,404
Q17329757,2020718/DR_519814,404
Q17329795,2020718/DR_519830,404
Q17329798,2020718/DR_519832,404
Q17329805,2020718/DR_519837,404
Q17329810,2020718/DR_519840,404
Q17329814,2020718/DR_519842,404
Q17329833,2020718/DR_519877,404
Q17329839,2020718/DR_519883,404
Q17329855,2020718/DR_519897,404
Q17329877,2020718/DR_520146,404
Q17339641,2020718/DR_522148,404
Q17339647,2020718/DR_522151,404
Q17341464,2020718/DR_522270,404
Q17341467,2020718/DR_522272,404
Q17341504,2020718/DR_522301,404
Q17341516,2020718/DR_522312,404
Q17341523,2020718/DR_522316,404
Q17341537,2020718/DR_522325,404
Q17341540,2020718/DR_522327,404
Q17341559,2020718/DR_522339,404
Q17341574,2020718/DR_522349,404
Q17341593,2020718/DR_522363,404
Q17341619,2020718/DR_522380,404
Q17341623,2020718/DR_522383,404
Q17341634,2020718/DR_522390,404
Q17329885,2020718/DR_523362,404
Q17329897,2020718/DR_523378,404
Q17331040,2020718/DR_525243,404
Q17331072,2020718/DR_525270,404
Q17331079,2020718/DR_525277,404
Q17331090,2020718/DR_525285,404
Q17331092,2020718/DR_525286,404
Q17331123,2020718/DR_525309,404
Q17331124,2020718/DR_525311,404
Q17331162,2020718/DR_525329,404
Q17331177,2020718/DR_525338,404
Q17331181,2020718/DR_525339,404
Q17342634,2021608/dispatcher_aspx_action_search_database_ChoiceCollect_search_priref_38422,404
Q17342997,2021608/dispatcher_aspx_action_search_database_ChoiceCollect_search_priref_38429,404
Q17342559,2021608/dispatcher_aspx_action_search_database_ChoiceCollect_search_priref_38495,404
Q17342563,2021608/dispatcher_aspx_action_search_database_ChoiceCollect_search_priref_38498,404
Q17342965,2021608/dispatcher_aspx_action_search_database_ChoiceCollect_search_priref_38524,404
Q17342928,2021608/dispatcher_aspx_action_search_database_ChoiceCollect_search_priref_38547,404
Q17342898,2021608/dispatcher_aspx_action_search_database_ChoiceCollect_search_priref_38548,404
Q17341701,2021608/dispatcher_aspx_action_search_database_ChoiceCollect_search_priref_38559,404
Q17342451,2021608/dispatcher_aspx_action_search_database_ChoiceCollect_search_priref_38589,404
Q17341770,2021608/dispatcher_aspx_action_search_database_ChoiceCollect_search_priref_38605,404
Q17341780,2021608/dispatcher_aspx_action_search_database_ChoiceCollect_search_priref_38606,404
Q17342228,2021608/dispatcher_aspx_action_search_database_ChoiceCollect_search_priref_38630,404
Q17342513,2021608/dispatcher_aspx_action_search_database_ChoiceCollect_search_priref_38646,404
Q17341977,2021608/dispatcher_aspx_action_search_database_ChoiceCollect_search_priref_38655,404
Q17341995,2021608/dispatcher_aspx_action_search_database_ChoiceCollect_search_priref_38662,404
Q17342050,2021608/dispatcher_aspx_action_search_database_ChoiceCollect_search_priref_38678,404
Q17342067,2021608/dispatcher_aspx_action_search_database_ChoiceCollect_search_priref_38687,404
Q17342078,2021608/dispatcher_aspx_action_search_database_ChoiceCollect_search_priref_38689,404
Q17342003,2021608/dispatcher_aspx_action_search_database_ChoiceCollect_search_priref_38690,404
Q17342089,2021608/dispatcher_aspx_action_search_database_ChoiceCollect_search_priref_38695,404
Q17342507,2021608/dispatcher_aspx_action_search_database_ChoiceCollect_search_priref_38722,404
Q17342253,2021608/dispatcher_aspx_action_search_database_ChoiceCollect_search_priref_38764,404
Q17342280,2021608/dispatcher_aspx_action_search_database_ChoiceCollect_search_priref_38770,404
Q17342290,2021608/dispatcher_aspx_action_search_database_ChoiceCollect_search_priref_38774,404
Q17342309,2021608/dispatcher_aspx_action_search_database_ChoiceCollect_search_priref_38777,404
Q17342294,2021608/dispatcher_aspx_action_search_database_ChoiceCollect_search_priref_38779,404
Q17342320,2021608/dispatcher_aspx_action_search_database_ChoiceCollect_search_priref_38784,404
Q17342326,2021608/dispatcher_aspx_action_search_database_ChoiceCollect_search_priref_38785,404
Q17342382,2021608/dispatcher_aspx_action_search_database_ChoiceCollect_search_priref_38801,404
Q17340398,2021608/dispatcher_aspx_action_search_database_ChoiceCollect_search_priref_39598,404
Q17340283,2021608/dispatcher_aspx_action_search_database_ChoiceCollect_search_priref_39600,404
Q17340360,2021608/dispatcher_aspx_action_search_database_ChoiceCollect_search_priref_39605,404
Q17334372,2021608/dispatcher_aspx_action_search_database_ChoiceCollect_search_priref_39610,404
Q17321013,2021608/dispatcher_aspx_action_search_database_ChoiceCollect_search_priref_39612,404
Q17324011,2021608/dispatcher_aspx_action_search_database_ChoiceCollect_search_priref_39617,404
Q17334113,2021608/dispatcher_aspx_action_search_database_ChoiceCollect_search_priref_39618,404
Q17320361,2021608/dispatcher_aspx_action_search_database_ChoiceCollect_search_priref_39638,404
Q17323412,2021608/dispatcher_aspx_action_search_database_ChoiceCollect_search_priref_39646,404
Q17334492,2021608/dispatcher_aspx_action_search_database_ChoiceCollect_search_priref_39711,404
Q17334456,2021608/dispatcher_aspx_action_search_database_ChoiceCollect_search_priref_39712,404
Q17336236,2021608/dispatcher_aspx_action_search_database_ChoiceCollect_search_priref_48098,404
Q17334460,2021608/dispatcher_aspx_action_search_database_ChoiceCollect_search_priref_48989,404
Q17323679,90402/SK_A_1014,404
Q17323712,90402/SK_A_1044,404
Q17323713,90402/SK_A_1045,404
Q17323758,90402/SK_A_1085,404
Q17323874,90402/SK_A_1207,404
Q17323876,90402/SK_A_1209,404
Q17323927,90402/SK_A_1260,404
Q17324221,90402/SK_A_1497,404
Q17324401,90402/SK_A_1621,404
Q17329796,90402/SK_A_2467,404
Q17334811,90402/SK_A_3737,404
Q17335490,90402/SK_A_3927,404
Q17341426,90402/SK_A_4932,404
Q17321329,90402/SK_A_594,404
Q17321632,90402/SK_A_628,404
Q17321640,90402/SK_A_629,404
Q17321649,90402/SK_A_630,404
Q17322597,90402/SK_A_741,404
Q17322665,90402/SK_A_749,404
Q17322813,90402/SK_A_769,404
Q17323533,90402/SK_A_895,404
Q17344205,90402/SK_C_1503,404
Q17344219,90402/SK_C_1508,404
Q17344224,90402/SK_C_1510,404
Q17347304,90402/SK_C_1622,404
Q17347324,90402/SK_C_1643,404
Q17447914,2020718/DR_38900,404
Q17447929,2020718/DR_38909,404
Q17447938,2020718/DR_38917,404
Q17447970,2020718/DR_38952,404
Q17447980,2020718/DR_38961,404
Q17447988,2020718/DR_38968,404
Q17448003,2020718/DR_38981,404
Q17448005,2020718/DR_38983,404
Q17448006,2020718/DR_38984,404
Q17448007,2020718/DR_38985,404
Q17448008,2020718/DR_38986,404
Q17448055,2020718/DR_39034,404
Q17448063,2020718/DR_39043,404
Q17448070,2020718/DR_39049,404
Q17448075,2020718/DR_39055,404
Q17448087,2020718/DR_39068,404
Q17448088,2020718/DR_39069,404
Q17448108,2020718/DR_39095,404
Q17448139,2020718/DR_39124,404
Q17448150,2020718/DR_39134,404
Q17448157,2020718/DR_39141,404
Q17448170,2020718/DR_39154,404
Q17448176,2020718/DR_39159,404
Q17448200,2020718/DR_39181,404
Q17448209,2020718/DR_39189,404
Q17448228,2020718/DR_39207,404
Q17448237,2020718/DR_39215,404
Q17448246,2020718/DR_39223,404
Q17448307,2020718/DR_39278,404
Q17448309,2020718/DR_39280,404
Q17448317,2020718/DR_39288,404
Q17448329,2020718/DR_39299,404
Q17448336,2020718/DR_39303,404
Q17448342,2020718/DR_39310,404
Q17448348,2020718/DR_39313,404
Q17448349,2020718/DR_39315,404
Q17448376,2020718/DR_39344,404
Q17448416,2020718/DR_39385,404
Q17448422,2020718/DR_39388,404
Q17448429,2020718/DR_39392,404
Q17448434,2020718/DR_39397,404
Q17448451,2020718/DR_39401,404
Q17448460,2020718/DR_39406,404
Q17448473,2020718/DR_39413,404
Q17448474,2020718/DR_394134,404
Q17448478,2020718/DR_39416,404
Q17448494,2020718/DR_39443,404
Q17448510,2020718/DR_39454,404
Q17448518,2020718/DR_39463,404
Q17448534,2020718/DR_39478,404
Q17448535,2020718/DR_39480,404
Q17448546,2020718/DR_39491,404
Q17448552,2020718/DR_39497,404
Q17448563,2020718/DR_39506,404
Q17448564,2020718/DR_39507,404
Q17448565,2020718/DR_39508,404
Q17448571,2020718/DR_39514,404
Q17448575,2020718/DR_39521,404
Q17448578,2020718/DR_39524,404
Q17448579,2020718/DR_39526,404
Q17448582,2020718/DR_39530,404
Q17448584,2020718/DR_39531,404
Q17448605,2020718/DR_39553,404
Q17448620,2020718/DR_39559,404
Q17448632,2020718/DR_39563,404
Q17448639,2020718/DR_39568,404
Q17448648,2020718/DR_39578,404
Q17448655,2020718/DR_39584,404
Q17448659,2020718/DR_39588,404
Q17448663,2020718/DR_39593,404
Q17448675,2020718/DR_39603,404
Q17448695,2020718/DR_39631,404
Q17448701,2020718/DR_39636,404
Q17448713,2020718/DR_39650,404
Q17448730,2020718/DR_396659,404
Q17448736,2020718/DR_396692,404
Q17448739,2020718/DR_396694,404
Q17448758,2020718/DR_39688,404
Q17448781,2020718/DR_39710,404
Q17448783,2020718/DR_39712,404
Q17448808,2020718/DR_39737,404
Q17448813,2020718/DR_39743,404
Q17448815,2020718/DR_39746,404
Q17448836,2020718/DR_39769,404
Q17448857,2020718/DR_39792,404
Q17448867,2020718/DR_39802,404
Q17448868,2020718/DR_39805,404
Q17448876,2020718/DR_398078,404
Q17448877,2020718/DR_398079,404
Q17448880,2020718/DR_39815,404
Q17448895,2020718/DR_39834,404
Q17448904,2020718/DR_39842,404
Q17448909,2020718/DR_39848,404
Q17448958,2020718/DR_398903,404
Q17448961,2020718/DR_39894,404
Q17448967,2020718/DR_39900,404
Q17448985,2020718/DR_39917,404
Q17449010,2020718/DR_39940,404
Q17449022,2020718/DR_39949,404
Q17449039,2020718/DR_39965,404
Q17449048,2020718/DR_39973,404
Q17449049,2020718/DR_39974,404
Q17449051,2020718/DR_39976,404
Q17449074,2020718/DR_39999,404
Q17449076,2020718/DR_40001,404
Q17449083,2020718/DR_40007,404
Q17449084,2020718/DR_40008,404
Q17449092,2020718/DR_40017,404
Q17449100,2020718/DR_40027,404
Q17449101,2020718/DR_40029,404
Q17449107,2020718/DR_40035,404
Q17449109,2020718/DR_40037,404
Q17449114,2020718/DR_40043,404
Q17449115,2020718/DR_40044,404
Q17449118,2020718/DR_40046,404
Q17449147,2020718/DR_40076,404
Q17449155,2020718/DR_40083,404
Q17449156,2020718/DR_40084,404
Q17449179,2020718/DR_40108,404
Q17449184,2020718/DR_40111,404
Q17449214,2020718/DR_40123,404
Q17449218,2020718/DR_40126,404
Q17449221,2020718/DR_40130,404
Q17449224,2020718/DR_40132,404
Q17449236,2020718/DR_40145,404
Q17449239,2020718/DR_40148,404
Q17449243,2020718/DR_40152,404
Q17449255,2020718/DR_40161,404
Q17449262,2020718/DR_40168,404
Q17449267,2020718/DR_40172,404
Q17449268,2020718/DR_40173,404
Q17449288,2020718/DR_40192,404
Q17449302,2020718/DR_40206,404
Q17449308,2020718/DR_40212,404
Q17449331,2020718/DR_40231,404
Q17449336,2020718/DR_40236,404
Q17449337,2020718/DR_40238,404
Q17449350,2020718/DR_40252,404
Q17449356,2020718/DR_40257,404
Q17449365,2020718/DR_40266,404
Q17449378,2020718/DR_40278,404
Q17449380,2020718/DR_40280,404
Q17449408,2020718/DR_403063,404
Q17449409,2020718/DR_403064,404
Q17449412,2020718/DR_403067,404
Q17449415,2020718/DR_40308,404
Q17449421,2020718/DR_40313,404
Q17449423,2020718/DR_40318,404
Q17449433,2020718/DR_40335,404
Q17449478,2020718/DR_40380,404
Q17449502,2020718/DR_40404,404
Q17449507,2020718/DR_40414,404
Q17449520,2020718/DR_40439,404
Q17449540,2020718/DR_40461,404
Q17449564,2020718/DR_40484,404
Q17449566,2020718/DR_40486,404
Q17449582,2020718/DR_40499,404
Q17449583,2020718/DR_40500,404
Q17449595,2020718/DR_40510,404
Q17449608,2020718/DR_40523,404
Q17449612,2020718/DR_40527,404
Q17449614,2020718/DR_40528,404
Q17449615,2020718/DR_40529,404
Q17449619,2020718/DR_40532,404
Q17449627,2020718/DR_40540,404
Q17449643,2020718/DR_40556,404
Q17449646,2020718/DR_40559,404
Q17449653,2020718/DR_40565,404
Q17449657,2020718/DR_405670,404
Q17449666,2020718/DR_40570,404
Q17449671,2020718/DR_40573,404
Q17449701,2020718/DR_40589,404
Q17449709,2020718/DR_405947,404
Q17449717,2020718/DR_40599,404
Q17449724,2020718/DR_40605,404
Q17449727,2020718/DR_40607,404
Q17449734,2020718/DR_40613,404
Q17449749,2020718/DR_40621,404
Q17449750,2020718/DR_406210,404
Q17449768,2020718/DR_406221,404
Q17449770,2020718/DR_406222,404
Q17449781,2020718/DR_40629,404
Q17449782,2020718/DR_40630,404
Q17449784,2020718/DR_40632,404
Q17449800,2020718/DR_40648,404
Q17449804,2020718/DR_40651,404
Q17449808,2020718/DR_40654,404
Q17449818,2020718/DR_40662,404
Q17449855,2020718/DR_40690,404
Q17449856,2020718/DR_40691,404
Q17449862,2020718/DR_40695,404
Q17449865,2020718/DR_40698,404
Q17449871,2020718/DR_40703,404
Q17449876,2020718/DR_40706,404
Q17449880,2020718/DR_40708,404
Q17449934,2020718/DR_40719,404
Q17449947,2020718/DR_407234,404
Q17449948,2020718/DR_407235,404
Q17449950,2020718/DR_407241,404
Q17449959,2020718/DR_40731,404
Q17449994,2020718/DR_407461,404
Q17450006,2020718/DR_407513,404
Q17450010,2020718/DR_407533,404
Q17450012,2020718/DR_40754,404
Q17450021,2020718/DR_407564,404
Q17450031,2020718/DR_407595,404
Q17450048,2020718/DR_40771,404
Q17450051,2020718/DR_40774,404
Q17450054,2020718/DR_40777,404
Q17450060,2020718/DR_40781,404
Q17450065,2020718/DR_40786,404
Q17450069,2020718/DR_40788,404
Q17450072,2020718/DR_40791,404
Q17450096,2020718/DR_40802,404
Q17450126,2020718/DR_40823,404
Q17450187,2020718/DR_40869,404
Q17450188,2020718/DR_40870,404
Q17450189,2020718/DR_40871,404
Q17450197,2020718/DR_40877,404
Q17450204,2020718/DR_408811,404
Q17450209,2020718/DR_40886,404
Q17450219,2020718/DR_40891,404
Q17450240,2020718/DR_408928,404
Q17450246,2020718/DR_408934,404
Q17450289,2020718/DR_40920,404
Q17450295,2020718/DR_40924,404
Q17450321,2020718/DR_409342,404
Q17450348,2020718/DR_40936,404
Q17450367,2020718/DR_40948,404
Q17450381,2020718/DR_40956,404
Q17450388,2020718/DR_40960,404
Q17450391,2020718/DR_40962,404
Q17450416,2020718/DR_409824,404
Q17450419,2020718/DR_409827,404
Q17450426,2020718/DR_40985,404
Q17450434,2020718/DR_40993,404
Q17450447,2020718/DR_41003,404
Q17450459,2020718/DR_41009,404
Q17450466,2020718/DR_41014,404
Q17450468,2020718/DR_41016,404
Q17450470,2020718/DR_41018,404
Q17450471,2020718/DR_41019,404
Q17450531,2020718/DR_41050,404
Q17450538,2020718/DR_41054,404
Q17450547,2020718/DR_41059,404
Q17450553,2020718/DR_41065,404
Q17450592,2020718/DR_41087,404
Q17450622,2020718/DR_41111,404
Q17450641,2020718/DR_41136,404
Q17450642,2020718/DR_41137,404
Q17450648,2020718/DR_41142,404
Q17450666,2020718/DR_41151,404
Q17450668,2020718/DR_41152,404
Q17450672,2020718/DR_41155,404
Q17450675,2020718/DR_41157,404
Q17450720,2020718/DR_41163,404
Q17450733,2020718/DR_41173,404
Q17450740,2020718/DR_41179,404
Q17450744,2020718/DR_41182,404
Q17450747,2020718/DR_41185,404
Q17450754,2020718/DR_41192,404
Q17450758,2020718/DR_41197,404
Q17450773,2020718/DR_41205,404
Q17450794,2020718/DR_41211,404
Q17450807,2020718/DR_41214,404
Q17450817,2020718/DR_41216,404
Q17450870,2020718/DR_41226,404
Q17450880,2020718/DR_41228,404
Q17450899,2020718/DR_41231,404
Q17450929,2020718/DR_41236,404
Q17450972,2020718/DR_41246,404
Q17450974,2020718/DR_41248,404
Q17450978,2020718/DR_41252,404
Q17450981,2020718/DR_41255,404
Q17450982,2020718/DR_41256,404
Q17450984,2020718/DR_41257,404
Q17450988,2020718/DR_41261,404
Q17451008,2020718/DR_41280,404
Q17451017,2020718/DR_41289,404
Q17451043,2020718/DR_41305,404
Q17451208,2020718/DR_413135,404
Q17451247,2020718/DR_413139,404
Q17451310,2020718/DR_41316,404
Q17451356,2020718/DR_41320,404
Q17451437,2020718/DR_41327,404
Q17451531,2020718/DR_41373,404
Q17451532,2020718/DR_413730,404
Q17451544,2020718/DR_41383,404
Q17451555,2020718/DR_41394,404
Q17451560,2020718/DR_41398,404
Q17451621,2020718/DR_414320,404
Q17451654,2020718/DR_414356,404
Q17451655,2020718/DR_414357,404
Q17451676,2020718/DR_41441,404
Q17451678,2020718/DR_41442,404
Q17451684,2020718/DR_41445,404
Q17451709,2020718/DR_41449,404
Q17451720,2020718/DR_41451,404
Q17451726,2020718/DR_41454,404
Q17451808,2020718/DR_41471,404
Q17451820,2020718/DR_41479,404
Q17451824,2020718/DR_41483,404
Q17451834,2020718/DR_414859,404
Q17451839,2020718/DR_414862,404
Q17451858,2020718/DR_41490,404
Q17451929,2020718/DR_41530,404
Q17451935,2020718/DR_41534,404
Q17451941,2020718/DR_41537,404
Q17451993,2020718/DR_41570,404
Q17452011,2020718/DR_41579,404
Q17452028,2020718/DR_41594,404
Q17452030,2020718/DR_41595,404
Q17452081,2020718/DR_41616,404
Q17452099,2020718/DR_41627,404
Q17452103,2020718/DR_41630,404
Q17452104,2020718/DR_41631,404
Q17452181,2020718/DR_41667,404
Q17452185,2020718/DR_41671,404
Q17452189,2020718/DR_41675,404
Q17452207,2020718/DR_41680,404
Q17452208,2020718/DR_41681,404
Q17452210,2020718/DR_41683,404
Q17452256,2020718/DR_41713,404
Q17452257,2020718/DR_41714,404
Q17452259,2020718/DR_41716,404
Q17452276,2020718/DR_41730,404
Q17452288,2020718/DR_41739,404
Q17452293,2020718/DR_41745,404
Q17452295,2020718/DR_41747,404
Q17452299,2020718/DR_41749,404
Q17452302,2020718/DR_41751,404
Q17452318,2020718/DR_41766,404
Q17452321,2020718/DR_41769,404
Q17452352,2020718/DR_41797,404
Q17452378,2020718/DR_41812,404
Q17452384,2020718/DR_41817,404
Q17452400,2020718/DR_41829,404
Q17452433,2020718/DR_41849,404
Q17452434,2020718/DR_41850,404
Q17452453,2020718/DR_41868,404
Q17452495,2020718/DR_41907,404
Q17452510,2020718/DR_41924,404
Q17452515,2020718/DR_41934,404
Q17452520,2020718/DR_41940,404
Q17452525,2020718/DR_419454,404
Q17452546,2020718/DR_42004,404
Q17452549,2020718/DR_42006,404
Q17452560,2020718/DR_42017,404
Q17452561,2020718/DR_42018,404
Q17452570,2020718/DR_420217,404
Q17452575,2020718/DR_42026,404
Q17452582,2020718/DR_42033,404
Q17452583,2020718/DR_42034,404
Q17452633,2020718/DR_42079,404
Q17452642,2020718/DR_42086,404
Q17452656,2020718/DR_42102,404
Q17452675,2020718/DR_42118,404
Q17452677,2020718/DR_42119,404
Q17452714,2020718/DR_42164,404
Q17452718,2020718/DR_42169,404
Q17452733,2020718/DR_421734,404
Q17452763,2020718/DR_430523,404
Q17452766,2020718/DR_430528,404
Q17452772,2020718/DR_434381,404
Q17452779,2020718/DR_448990,404
Q17452784,2020718/DR_45002,404
Q17452797,2020718/DR_45013,404
Q17452806,2020718/DR_45022,404
Q17452821,2020718/DR_450338,404
Q17452832,2020718/DR_450348,404
Q17452846,2020718/DR_450361,404
Q17452848,2020718/DR_450363,404
Q17452851,2020718/DR_450367,404
Q17452852,2020718/DR_450368,404
Q17452854,2020718/DR_450370,404
Q17452857,2020718/DR_450373,404
Q17452858,2020718/DR_450374,404
Q17452882,2020718/DR_450393,404
Q17452883,2020718/DR_450394,404
Q17452911,2020718/DR_450422,404
Q17452927,2020718/DR_450437,404
Q17452936,2020718/DR_450443,404
Q17452947,2020718/DR_450452,404
Q17452961,2020718/DR_450466,404
Q17452972,2020718/DR_450475,404
Q17452977,2020718/DR_45048,404
Q17452981,2020718/DR_450483,404
Q17452986,2020718/DR_450488,404
Q17452996,2020718/DR_450497,404
Q17453002,2020718/DR_450502,404
Q17453004,2020718/DR_450504,404
Q17453015,2020718/DR_450515,404
Q17453019,2020718/DR_450519,404
Q17453039,2020718/DR_450536,404
Q17453090,2020718/DR_45057,404
Q17453106,2020718/DR_45062,404
Q17453126,2020718/DR_45069,404
Q17453127,2020718/DR_45070,404
Q17453128,2020718/DR_45071,404
Q17453138,2020718/DR_45078,404
Q17453163,2020718/DR_45102,404
Q17453166,2020718/DR_45106,404
Q17453171,2020718/DR_45111,404
Q17453201,2020718/DR_45128,404
Q17453206,2020718/DR_45131,404
Q17453216,2020718/DR_45137,404
Q17453226,2020718/DR_45140,404
Q17453290,2020718/DR_45161,404
Q17453323,2020718/DR_45182,404
Q17453329,2020718/DR_451863,404
Q17453338,2020718/DR_451915,404
Q17453348,2020718/DR_45196,404
Q17453350,2020718/DR_45199,404
Q17453351,2020718/DR_45201,404
Q17453360,2020718/DR_45206,404
Q17453361,2020718/DR_452065,404
Q17453363,2020718/DR_45209,404
Q17453364,2020718/DR_45211,404
Q17453369,2020718/DR_45216,404
Q17453376,2020718/DR_45224,404
Q17453385,2020718/DR_45232,404
Q17453392,2020718/DR_45237,404
Q17453396,2020718/DR_45241,404
Q17453402,2020718/DR_45247,404
Q17453403,2020718/DR_452479,404
Q17453416,2020718/DR_45257,404
Q17453419,2020718/DR_45260,404
Q17453420,2020718/DR_45261,404
Q17453425,2020718/DR_45266,404
Q17453448,2020718/DR_452734,404
Q17453450,2020718/DR_452736,404
Q17453467,2020718/DR_452751,404
Q17453472,2020718/DR_452756,404
Q17453473,2020718/DR_452757,404
Q17453487,2020718/DR_452770,404
Q17453496,2020718/DR_452779,404
Q17453499,2020718/DR_452782,404
Q17453526,2020718/DR_45294,404
Q17453527,2020718/DR_45295,404
Q17453536,2020718/DR_453010,404
Q17453547,2020718/DR_45310,404
Q17453548,2020718/DR_45311,404
Q17453562,2020718/DR_45326,404
Q17453565,2020718/DR_45329,404
Q17453566,2020718/DR_45331,404
Q17453574,2020718/DR_45338,404
Q17453579,2020718/DR_45343,404
Q17453592,2020718/DR_45353,404
Q17453621,2020718/DR_45378,404
Q17453631,2020718/DR_45381,404
Q17453658,2020718/DR_45396,404
Q17453663,2020718/DR_45401,404
Q17453670,2020718/DR_45407,404
Q17453672,2020718/DR_45409,404
Q17453691,2020718/DR_45427,404
Q17453694,2020718/DR_45430,404
Q17453701,2020718/DR_454313,404
Q17453712,2020718/DR_454336,404
Q17453716,2020718/DR_454339,404
Q17453728,2020718/DR_45442,404
Q17453732,2020718/DR_45447,404
Q17453735,2020718/DR_454481,404
Q17453747,2020718/DR_454492,404
Q17453762,2020718/DR_45465,404
Q17453764,2020718/DR_45468,404
Q17453769,2020718/DR_45475,404
Q17453791,2020718/DR_45490,404
Q17453795,2020718/DR_45493,404
Q17453807,2020718/DR_455000,404
Q17453809,2020718/DR_455002,404
Q17453810,2020718/DR_455003,404
Q17453813,2020718/DR_455006,404
Q17453821,2020718/DR_455013,404
Q17453833,2020718/DR_45510,404
Q17453835,2020718/DR_45512,404
Q17453837,2020718/DR_45514,404
Q17453842,2020718/DR_45519,404
Q17453846,2020718/DR_45523,404
Q17453868,2020718/DR_455387,404
Q17453880,2020718/DR_45541,404
Q17453888,2020718/DR_455483,404
Q17453893,2020718/DR_455488,404
Q17453901,2020718/DR_455495,404
Q17453906,2020718/DR_45553,404
Q17453934,2020718/DR_45582,404
Q17453939,2020718/DR_45586,404
Q17453950,2020718/DR_455949,404
Q17453958,2020718/DR_45596,404
Q17453960,2020718/DR_45598,404
Q17453962,2020718/DR_45600,404
Q17453965,2020718/DR_45603,404
Q17453968,2020718/DR_45606,404
Q17453973,2020718/DR_456108,404
Q17453991,2020718/DR_456123,404
Q17454007,2020718/DR_45618,404
Q17454031,2020718/DR_45647,404
Q17454035,2020718/DR_45650,404
Q17454038,2020718/DR_45653,404
Q17454039,2020718/DR_45654,404
Q17454044,2020718/DR_45659,404
Q17454054,2020718/DR_45668,404
Q17454059,2020718/DR_45672,404
Q17454061,2020718/DR_45674,404
Q17454071,2020718/DR_456839,404
Q17454076,2020718/DR_45688,404
Q17454094,2020718/DR_45707,404
Q17454096,2020718/DR_45709,404
Q17454132,2020718/DR_45744,404
Q17454133,2020718/DR_45745,404
Q17454149,2020718/DR_457618,404
Q17454155,2020718/DR_45767,404
Q17454158,2020718/DR_45770,404
Q17454161,2020718/DR_45773,404
Q17454164,2020718/DR_45776,404
Q17454171,2020718/DR_45783,404
Q17454175,2020718/DR_45786,404
Q17454176,2020718/DR_45787,404
Q17454179,2020718/DR_45789,404
Q17454188,2020718/DR_45795,404
Q17454192,2020718/DR_45798,404
Q17454212,2020718/DR_45816,404
Q17454219,2020718/DR_45827,404
Q17454221,2020718/DR_45829,404
Q17454225,2020718/DR_45833,404
Q17454237,2020718/DR_45843,404
Q17454257,2020718/DR_45863,404
Q17454264,2020718/DR_45870,404
Q17454269,2020718/DR_45875,404
Q17454273,2020718/DR_45878,404
Q17454276,2020718/DR_45881,404
Q17454305,2020718/DR_45907,404
Q17454313,2020718/DR_45914,404
Q17454317,2020718/DR_45919,404
Q17454342,2020718/DR_45946,404
Q17454344,2020718/DR_45949,404
Q17454388,2020718/DR_459703,404
Q17454393,2020718/DR_459708,404
Q17454401,2020718/DR_459715,404
Q17454404,2020718/DR_459718,404
Q17454443,2020718/DR_459754,404
Q17454491,2020718/DR_459799,404
Q17454494,2020718/DR_459801,404
Q17454514,2020718/DR_459820,404
Q17454540,2020718/DR_46003,404
